cell_id,area_m2,elev_mean,slope_mean,dist_water_m,building_density,hist_event_score,elev_norm,slope_norm,water_norm,imperv_norm,event_norm,score_0_1,score_0_10,classe
7512,160000.0,,,20460.297696570327,0.0,0.0,0.0,0.0,0.1253431267639865,0.0,0.0,0.03133578169099663,0.31,Baixa
7513,160000.0,,,20200.710694104717,0.0,0.0,0.0,0.0,0.13644020654632705,0.0,0.0,0.03411005163658176,0.34,Baixa
7514,160000.0,,,19945.767552579975,0.0,0.0,0.0,0.0,0.1473387660065042,0.0,0.0,0.03683469150162605,0.37,Baixa
7515,160000.0,,,19695.648605115493,0.0,0.0,0.0,0.0,0.1580310960874608,0.0,0.0,0.0395077740218652,0.4,Baixa
7516,160000.0,,,19450.53995885007,0.0,0.0,0.0,0.0,0.16850924089869512,0.0,0.0,0.04212731022467378,0.42,Baixa
7517,160000.0,,,19210.63339417675,0.0,0.0,0.0,0.0,0.17876500202386836,0.0,0.0,0.04469125050596709,0.45,Baixa
7518,160000.0,,,18976.126214801967,0.0,0.0,0.0,0.0,0.1887899449306243,0.0,0.0,0.04719748623265607,0.47,Baixa
7519,160000.0,,,18747.22104299008,0.0,0.0,0.0,0.0,0.19857540772367532,0.0,0.0,0.04964385193091883,0.5,Baixa
7520,160000.0,,,18524.12555424319,0.0,0.0,0.0,0.0,0.20811251248697127,0.0,0.0,0.05202812812174282,0.52,Baixa
7521,160000.0,,,18307.05214566237,0.0,0.0,0.0,0.0,0.21739217946091816,0.0,0.0,0.05434804486522954,0.54,Baixa
7522,160000.0,,,18096.217532363957,0.0,0.0,0.0,0.0,0.22640514429517,0.0,0.0,0.0566012860737925,0.57,Baixa
7523,160000.0,,,17891.842266610565,0.0,0.0,0.0,0.0,0.23514197860528885,0.0,0.0,0.05878549465132221,0.59,Baixa
7524,160000.0,,,17694.150174786802,0.0,0.0,0.0,0.0,0.24359311404145823,0.0,0.0,0.060898278510364556,0.61,Baixa
7525,160000.0,,,17503.367708031026,0.0,0.0,0.0,0.0,0.25174887004831403,0.0,0.0,0.06293721751207851,0.63,Baixa
7526,160000.0,,,17319.723203249494,0.0,0.0,0.0,0.0,0.25959948545583644,0.0,0.0,0.06489987136395911,0.65,Baixa
7527,160000.0,,,17143.446052407737,0.0,0.0,0.0,0.0,0.26713515399129717,0.0,0.0,0.06678378849782429,0.67,Baixa
7528,160000.0,,,16974.765779428297,0.0,0.0,0.0,0.0,0.27434606374094006,0.0,0.0,0.06858651593523502,0.69,Baixa
7529,160000.0,,,16813.91102572764,0.0,0.0,0.0,0.0,0.2812224405172441,0.0,0.0,0.07030561012931102,0.7,Baixa
7530,160000.0,,,16661.10844739092,0.0,0.0,0.0,0.0,0.2877545950035788,0.0,0.0,0.0719386487508947,0.72,Baixa
7531,160000.0,,,16516.581529189283,0.0,0.0,0.0,0.0,0.29393297345375513,0.0,0.0,0.07348324336343878,0.73,Baixa
7532,160000.0,,,16380.549323053612,0.0,0.0,0.0,0.0,0.2997482116209871,0.0,0.0,0.07493705290524677,0.75,Baixa
7533,160000.0,,,16253.225121176034,0.0,0.0,0.0,0.0,0.30519119148145024,0.0,0.0,0.07629779787036256,0.76,Baixa
7534,160000.0,,,16134.815076543742,0.0,0.0,0.0,0.0,0.3102531002050549,0.0,0.0,0.07756327505126373,0.78,Baixa
7535,160000.0,,,16025.516786328571,0.0,0.0,0.0,0.0,0.3149254907140976,0.0,0.0,0.0787313726785244,0.79,Baixa
7536,160000.0,,,15925.517856055243,0.0,0.0,0.0,0.0,0.31920034306360556,0.0,0.0,0.07980008576590139,0.8,Baixa
7537,160000.0,,,15834.994464734425,0.0,0.0,0.0,0.0,0.3230701257804356,0.0,0.0,0.0807675314451089,0.81,Baixa
7538,160000.0,,,15649.655304760177,0.0,0.0,0.0,0.0,0.3309931859702411,0.0,0.0,0.08274829649256027,0.83,Baixa
7539,160000.0,,,15279.1689812231,0.0,0.0,0.0,0.0,0.3468310986989481,0.0,0.0,0.08670777467473703,0.87,Baixa
7540,160000.0,,,14910.207857562951,0.0,0.0,0.0,0.0,0.3626038106874119,0.0,0.0,0.09065095267185297,0.91,Baixa
7541,160000.0,,,14542.888019739883,0.0,0.0,0.0,0.0,0.3783063593791516,0.0,0.0,0.0945765898447879,0.95,Baixa
7542,160000.0,,,14177.337040278602,0.0,0.0,0.0,0.0,0.39393329117875875,0.0,0.0,0.09848332279468969,0.98,Baixa
7543,160000.0,,,13813.695347466495,0.0,0.0,0.0,0.0,0.40947860292007343,0.0,0.0,0.10236965073001836,1.02,Baixa
7544,160000.0,,,13452.117779427123,0.0,0.0,0.0,0.0,0.42493567543112554,0.0,0.0,0.10623391885778138,1.06,Baixa
7545,160000.0,,,13092.775349426154,0.0,0.0,0.0,0.0,0.4402971980691057,0.0,0.0,0.11007429951727643,1.1,Baixa
7546,160000.0,,,12735.8572522427,0.0,0.0,0.0,0.0,0.45555508295003566,0.0,0.0,0.11388877073750892,1.14,Baixa
7547,160000.0,,,12381.573145140517,0.0,0.0,0.0,0.0,0.47070036743957433,0.0,0.0,0.11767509185989358,1.18,Baixa
7548,160000.0,,,12030.155740780194,0.0,0.0,0.0,0.0,0.48572310330866375,0.0,0.0,0.12143077582716594,1.21,Baixa
7549,160000.0,,,11681.863753116986,0.0,0.0,0.0,0.0,0.5006122307994003,0.0,0.0,0.12515305769985008,1.25,Baixa
7550,160000.0,,,11336.985240589771,0.0,0.0,0.0,0.0,0.5153554357071131,0.0,0.0,0.12883885892677827,1.29,Baixa
7551,160000.0,,,10995.841393195527,0.0,0.0,0.0,0.0,0.5299389874867908,0.0,0.0,0.1324847468716977,1.32,Baixa
7552,160000.0,,,10658.790810559796,0.0,0.0,0.0,0.0,0.5443475563699289,0.0,0.0,0.13608688909248223,1.36,Baixa
7553,160000.0,,,10326.234315675574,0.0,0.0,0.0,0.0,0.5585640075820986,0.0,0.0,0.13964100189552464,1.4,Baixa
7554,160000.0,,,9998.620341887055,0.0,0.0,0.0,0.0,0.5725691710548826,0.0,0.0,0.14314229276372065,1.43,Baixa
7555,160000.0,,,9676.450916537502,0.0,0.0,0.0,0.0,0.5863415856310261,0.0,0.0,0.14658539640775653,1.47,Baixa
7556,160000.0,,,9360.288240173018,0.0,0.0,0.0,0.0,0.5998572178101828,0.0,0.0,0.1499643044525457,1.5,Baixa
7557,160000.0,,,9050.76182086807,0.0,0.0,0.0,0.0,0.6130891567637683,0.0,0.0,0.15327228919094207,1.53,Baixa
7558,160000.0,,,8748.576063397115,0.0,0.0,0.0,0.0,0.6260072899056095,0.0,0.0,0.15650182247640237,1.57,Baixa
7559,160000.0,,,8454.51812559455,0.0,0.0,0.0,0.0,0.6385779670405631,0.0,0.0,0.15964449176014078,1.6,Baixa
7560,160000.0,,,8169.465731305115,0.0,0.0,0.0,0.0,0.6507636663688495,0.0,0.0,0.16269091659221238,1.63,Baixa
7561,160000.0,,,7894.394462777398,0.0,0.0,0.0,0.0,0.6625226827436623,0.0,0.0,0.16563067068591558,1.66,Baixa
7562,160000.0,,,7630.38383915857,0.0,0.0,0.0,0.0,0.6738088678217145,0.0,0.0,0.1684522169554286,1.68,Baixa
7563,160000.0,,,7378.621221600557,0.0,0.0,0.0,0.0,0.6845714631239284,0.0,0.0,0.1711428657809821,1.71,Baixa
7564,160000.0,,,7140.402280741326,0.0,0.0,0.0,0.0,0.6947550800510884,0.0,0.0,0.1736887700127721,1.74,Baixa
7565,160000.0,,,6917.126450324424,0.0,0.0,0.0,0.0,0.7042998942369719,0.0,0.0,0.17607497355924298,1.76,Baixa
7566,160000.0,,,6710.2855325790415,0.0,0.0,0.0,0.0,0.7131421326567369,0.0,0.0,0.17828553316418422,1.78,Baixa
7567,160000.0,,,6521.443515641412,0.0,0.0,0.0,0.0,0.7212149364115883,0.0,0.0,0.18030373410289707,1.8,Baixa
7568,160000.0,,,6352.205847315029,0.0,0.0,0.0,0.0,0.7284496742442113,0.0,0.0,0.1821124185610528,1.82,Baixa
7569,160000.0,,,6204.177038546296,0.0,0.0,0.0,0.0,0.7347777549469772,0.0,0.0,0.1836944387367443,1.84,Baixa
7570,160000.0,,,6078.74492641495,0.0,0.0,0.0,0.0,0.7401398498992213,0.0,0.0,0.18503496247480533,1.85,Baixa
7571,160000.0,,,5976.761581518291,0.0,0.0,0.0,0.0,0.744499533951346,0.0,0.0,0.1861248834878365,1.86,Baixa
7572,160000.0,,,5900.187973633598,0.0,0.0,0.0,0.0,0.7477729776440081,0.0,0.0,0.18694324441100202,1.87,Baixa
7573,160000.0,,,5850.021986805525,0.0,0.0,0.0,0.0,0.7499175224513497,0.0,0.0,0.18747938061283742,1.87,Baixa
7574,160000.0,,,5826.9457152101195,0.0,0.0,0.0,0.0,0.7509040095425401,0.0,0.0,0.18772600238563503,1.88,Baixa
7575,160000.0,,,5831.104812468995,0.0,0.0,0.0,0.0,0.7507262123737071,0.0,0.0,0.18768155309342677,1.88,Baixa
7576,160000.0,,,5861.698443733645,0.0,0.0,0.0,0.0,0.7494183658184069,0.0,0.0,0.18735459145460173,1.87,Baixa
7577,160000.0,,,5919.225790298913,0.0,0.0,0.0,0.0,0.7469591303850547,0.0,0.0,0.18673978259626367,1.87,Baixa
7578,160000.0,,,6002.912565397745,0.0,0.0,0.0,0.0,0.7433816060437828,0.0,0.0,0.1858454015109457,1.86,Baixa
7579,160000.0,,,6111.684266966063,0.0,0.0,0.0,0.0,0.7387317266626898,0.0,0.0,0.18468293166567246,1.85,Baixa
7580,160000.0,,,6177.606282926964,0.0,0.0,0.0,0.0,0.7359136276685857,0.0,0.0,0.18397840691714643,1.84,Baixa
7581,160000.0,,,5877.423965546325,0.0,0.0,0.0,0.0,0.7487461157884874,0.0,0.0,0.18718652894712184,1.87,Baixa
7582,160000.0,,,5589.758988963466,0.0,0.0,0.0,0.0,0.7610435003470537,0.0,0.0,0.19026087508676343,1.9,Baixa
7583,160000.0,,,5316.643550080958,0.0,0.0,0.0,0.0,0.7727189069979304,0.0,0.0,0.1931797267494826,1.93,Baixa
7584,160000.0,,,5060.433946069946,0.0,0.0,0.0,0.0,0.7836716064386073,0.0,0.0,0.19591790160965183,1.96,Baixa
7585,160000.0,,,4823.824707268769,0.0,0.0,0.0,0.0,0.7937864102434065,0.0,0.0,0.19844660256085161,1.98,Baixa
7586,160000.0,,,4609.83490923224,0.0,0.0,0.0,0.0,0.8029342560094244,0.0,0.0,0.2007335640023561,2.01,Baixa
7587,160000.0,,,4421.749763871288,0.0,0.0,0.0,0.0,0.810974704275782,0.0,0.0,0.2027436760689455,2.03,Baixa
7588,160000.0,,,4262.99942038647,0.0,0.0,0.0,0.0,0.8177611196601902,0.0,0.0,0.20444027991504754,2.04,Baixa
7589,160000.0,,,4136.9623085223975,0.0,0.0,0.0,0.0,0.823149077734388,0.0,0.0,0.205787269433597,2.06,Baixa
7590,160000.0,,,4046.696211238811,0.0,0.0,0.0,0.0,0.8270078613933625,0.0,0.0,0.20675196534834062,2.07,Baixa
7591,160000.0,,,3994.626804843493,0.0,0.0,0.0,0.0,0.8292337754472239,0.0,0.0,0.20730844386180597,2.07,Baixa
7592,160000.0,,,3974.2945318526126,0.0,0.0,0.0,0.0,0.8301029593947754,0.0,0.0,0.20752573984869385,2.08,Baixa
7593,160000.0,,,3974.0642023760442,0.0,0.0,0.0,0.0,0.8301128057451451,0.0,0.0,0.20752820143628628,2.08,Baixa
7594,160000.0,,,4001.1746923632427,0.0,0.0,0.0,0.0,0.8289538599294117,0.0,0.0,0.20723846498235293,2.07,Baixa
7595,160000.0,,,4067.629721718711,0.0,0.0,0.0,0.0,0.8261129751559412,0.0,0.0,0.2065282437889853,2.07,Baixa
7596,160000.0,,,4171.549374897867,0.0,0.0,0.0,0.0,0.82167051589824,0.0,0.0,0.20541762897456,2.05,Baixa
7597,160000.0,,,4310.2246834024945,0.0,0.0,0.0,0.0,0.8157422877986054,0.0,0.0,0.20393557194965134,2.04,Baixa
7598,160000.0,,,4480.429606144201,0.0,0.0,0.0,0.0,0.8084662008255604,0.0,0.0,0.2021165502063901,2.02,Baixa
7599,160000.0,,,4677.902733131846,0.0,0.0,0.0,0.0,0.8000244259129645,0.0,0.0,0.20000610647824113,2.0,Baixa
7600,160000.0,,,4896.051509662593,0.0,0.0,0.0,0.0,0.7906987880551815,0.0,0.0,0.19767469701379536,1.98,Baixa
7601,160000.0,,,5136.133447438483,0.0,0.0,0.0,0.0,0.780435529908615,0.0,0.0,0.19510888247715374,1.95,Baixa
7602,160000.0,,,4934.577141768896,0.0,0.0,0.0,0.0,0.7890518565482569,0.0,0.0,0.19726296413706423,1.97,Baixa
7603,160000.0,,,4599.146395740868,0.0,0.0,0.0,0.0,0.8033911790673656,0.0,0.0,0.2008477947668414,2.01,Baixa
7604,160000.0,,,4274.83842628518,0.0,0.0,0.0,0.0,0.8172550142244259,0.0,0.0,0.20431375355610648,2.04,Baixa
7605,160000.0,,,3956.9410706408944,0.0,0.0,0.0,0.0,0.8308448021747956,0.0,0.0,0.2077112005436989,2.08,Baixa
7606,160000.0,,,3643.3557416139665,0.0,0.0,0.0,0.0,0.8442502553821238,0.0,0.0,0.21106256384553096,2.11,Baixa
7607,160000.0,,,3348.238265622416,0.0,0.0,0.0,0.0,0.8568662266947671,0.0,0.0,0.21421655667369177,2.14,Baixa
7608,160000.0,,,3076.9071982763717,0.0,0.0,0.0,0.0,0.8684653532811053,0.0,0.0,0.21711633832027633,2.17,Baixa
7609,160000.0,,,2836.1975125565036,0.0,0.0,0.0,0.0,0.8787554470124714,0.0,0.0,0.21968886175311786,2.2,Baixa
7610,160000.0,,,2634.5160378442274,0.0,0.0,0.0,0.0,0.887377124501115,0.0,0.0,0.22184428112527876,2.22,Baixa
7611,160000.0,,,2481.3974242521476,0.0,0.0,0.0,0.0,0.8939227891725109,0.0,0.0,0.22348069729312772,2.23,Baixa
7612,160000.0,,,2386.208624683085,0.0,0.0,0.0,0.0,0.8979920133369336,0.0,0.0,0.2244980033342334,2.24,Baixa
7613,160000.0,,,2348.6002524841974,0.0,0.0,0.0,0.0,0.8995997329176946,0.0,0.0,0.22489993322942364,2.25,Baixa
7614,160000.0,,,2372.1767249397044,0.0,0.0,0.0,0.0,0.8985918627495432,0.0,0.0,0.2246479656873858,2.25,Baixa
7615,160000.0,,,2461.4064440320476,0.0,0.0,0.0,0.0,0.8947773832019598,0.0,0.0,0.22369434580048994,2.24,Baixa
7616,160000.0,,,2609.5633640705714,0.0,0.0,0.0,0.0,0.8884438258729823,0.0,0.0,0.22211095646824558,2.22,Baixa
7617,160000.0,,,2807.3332932653625,0.0,0.0,0.0,0.0,0.8799893629685339,0.0,0.0,0.21999734074213348,2.2,Baixa
7618,160000.0,,,3045.064775641558,0.0,0.0,0.0,0.0,0.8698265843947022,0.0,0.0,0.21745664609867554,2.17,Baixa
7619,160000.0,,,3314.1693916017325,0.0,0.0,0.0,0.0,0.8583226363358936,0.0,0.0,0.2145806590839734,2.15,Baixa
7620,160000.0,,,3607.6332996310234,0.0,0.0,0.0,0.0,0.8457773533683077,0.0,0.0,0.21144433834207693,2.11,Baixa
7621,160000.0,,,3919.9894506214496,0.0,0.0,0.0,0.0,0.8324244462692523,0.0,0.0,0.20810611156731307,2.08,Baixa
7622,160000.0,,,4238.771837272007,0.0,0.0,0.0,0.0,0.8187968241453948,0.0,0.0,0.2046992060363487,2.05,Baixa
7623,160000.0,,,3942.388871874655,0.0,0.0,0.0,0.0,0.8314668938403397,0.0,0.0,0.20786672346008492,2.08,Baixa
7624,160000.0,,,3604.2566298273014,0.0,0.0,0.0,0.0,0.845921702560889,0.0,0.0,0.21148042564022226,2.11,Baixa
7625,160000.0,,,3280.0764762771923,0.0,0.0,0.0,0.0,0.8597800737182568,0.0,0.0,0.2149450184295642,2.15,Baixa
7626,160000.0,,,2974.4138122998197,0.0,0.0,0.0,0.0,0.8728468410695576,0.0,0.0,0.2182117102673894,2.18,Baixa
7627,160000.0,,,2693.5800272820725,0.0,0.0,0.0,0.0,0.8848521991511182,0.0,0.0,0.22121304978777956,2.21,Baixa
7628,160000.0,,,2446.1416966205857,0.0,0.0,0.0,0.0,0.895429935595852,0.0,0.0,0.223857483898963,2.24,Baixa
7629,160000.0,,,2243.1774420492866,0.0,0.0,0.0,0.0,0.9041064506160499,0.0,0.0,0.22602661265401247,2.26,Baixa
7630,160000.0,,,2094.8026029456087,0.0,0.0,0.0,0.0,0.9104493237629578,0.0,0.0,0.22761233094073946,2.28,Baixa
7631,160000.0,,,2000.1005499468877,0.0,0.0,0.0,0.0,0.9144977400075943,0.0,0.0,0.22862443500189858,2.29,Baixa
7632,160000.0,,,1982.3418057149418,0.0,0.0,0.0,0.0,0.9152569082236617,0.0,0.0,0.22881422705591542,2.29,Baixa
7633,160000.0,,,2043.7454949284793,0.0,0.0,0.0,0.0,0.912631963092894,0.0,0.0,0.2281579907732235,2.28,Baixa
7634,160000.0,,,2178.0983130693926,0.0,0.0,0.0,0.0,0.9068885170507929,0.0,0.0,0.22672212926269822,2.27,Baixa
7635,160000.0,,,2373.0421139859723,0.0,0.0,0.0,0.0,0.8985548682498264,0.0,0.0,0.2246387170624566,2.25,Baixa
7636,160000.0,,,2615.0612780786405,0.0,0.0,0.0,0.0,0.8882087956526534,0.0,0.0,0.22205219891316336,2.22,Baixa
7637,160000.0,,,2892.362719553267,0.0,0.0,0.0,0.0,0.8763544416573695,0.0,0.0,0.21908861041434238,2.19,Baixa
7638,160000.0,,,3195.775135208491,0.0,0.0,0.0,0.0,0.8633838701283704,0.0,0.0,0.2158459675320926,2.16,Baixa
7639,160000.0,,,3518.5501741728976,0.0,0.0,0.0,0.0,0.8495855661874377,0.0,0.0,0.21239639154685944,2.12,Baixa
7640,160000.0,,,3855.828308097679,0.0,0.0,0.0,0.0,0.8351672697186148,0.0,0.0,0.2087918174296537,2.09,Baixa
7641,160000.0,,,4204.120425830198,0.0,0.0,0.0,0.0,0.8202781366675478,0.0,0.0,0.20506953416688695,2.05,Baixa
7642,160000.0,,,4560.903985860475,0.0,0.0,0.0,0.0,0.8050260031127948,0.0,0.0,0.2012565007781987,2.01,Baixa
7643,160000.0,,,4924.333638330494,0.0,0.0,0.0,0.0,0.7894897558799913,0.0,0.0,0.19737243896999782,1.97,Baixa
7644,160000.0,,,5293.0405623751385,0.0,0.0,0.0,0.0,0.7737279106660081,0.0,0.0,0.19343197766650203,1.93,Baixa
7645,160000.0,,,5665.994617743984,0.0,0.0,0.0,0.0,0.7577845049166242,0.0,0.0,0.18944612622915605,1.89,Baixa
7646,160000.0,,,6042.409421882887,0.0,0.0,0.0,0.0,0.7416931556845421,0.0,0.0,0.18542328892113552,1.85,Baixa
7647,160000.0,,,6421.676434936157,0.0,0.0,0.0,0.0,0.725479877428364,0.0,0.0,0.181369969357091,1.81,Baixa
7648,160000.0,,,6803.31866432623,0.0,0.0,0.0,0.0,0.7091650610946262,0.0,0.0,0.17729126527365655,1.77,Baixa
7649,160000.0,,,7186.957733403259,0.0,0.0,0.0,0.0,0.6927648818994654,0.0,0.0,0.17319122047486635,1.73,Baixa
7650,109813.05688768625,,,7511.035010884672,0.0,0.0,0.0,0.0,0.6789109085891822,0.0,0.0,0.16972772714729556,1.7,Baixa
7787,130973.54456327613,,,23278.545989414437,0.0,0.0,0.0,0.0,0.004865884625180228,0.0,0.0,0.001216471156295057,0.01,Baixa
7788,160000.0,,,23012.189229254134,0.0,0.0,0.0,0.0,0.016252364649180007,0.0,0.0,0.004063091162295002,0.04,Baixa
7789,160000.0,,,22711.358035961555,0.0,0.0,0.0,0.0,0.02911259155297774,0.0,0.0,0.007278147888244435,0.07,Baixa
7790,160000.0,,,22413.627875742717,0.0,0.0,0.0,0.0,0.041840252453469895,0.0,0.0,0.010460063113367474,0.1,Baixa
7791,160000.0,,,22119.123971507248,0.0,0.0,0.0,0.0,0.05442999419889771,0.0,0.0,0.013607498549724428,0.14,Baixa
7792,160000.0,,,21827.97690995531,0.0,0.0,0.0,0.0,0.0668762343409246,0.0,0.0,0.01671905858523115,0.17,Baixa
7793,160000.0,,,21540.322808541605,0.0,0.0,0.0,0.0,0.07917315399709357,0.0,0.0,0.019793288499273393,0.2,Baixa
7794,160000.0,,,21256.303474753397,0.0,0.0,0.0,0.0,0.09131469104185574,0.0,0.0,0.022828672760463936,0.23,Baixa
7795,160000.0,,,20976.066555134897,0.0,0.0,0.0,0.0,0.10329453373592834,0.0,0.0,0.025823633433982085,0.26,Baixa
7796,160000.0,,,20699.765671139477,0.0,0.0,0.0,0.0,0.115106114918752,0.0,0.0,0.028776528729688,0.29,Baixa
7797,160000.0,,,20427.560538515605,0.0,0.0,0.0,0.0,0.12674260690486316,0.0,0.0,0.03168565172621579,0.32,Baixa
7798,160000.0,,,20159.61706653565,0.0,0.0,0.0,0.0,0.13819691724196415,0.0,0.0,0.034549229310491036,0.35,Baixa
7799,160000.0,,,19896.107432962635,0.0,0.0,0.0,0.0,0.14946168550617056,0.0,0.0,0.03736542137654264,0.37,Baixa
7800,160000.0,,,19637.210130225387,0.0,0.0,0.0,0.0,0.16052928132807098,0.0,0.0,0.040132320332017746,0.4,Baixa
7801,160000.0,,,19383.109977845714,0.0,0.0,0.0,0.0,0.17139180386147745,0.0,0.0,0.042847950965369364,0.43,Baixa
7802,160000.0,,,19133.998095743023,0.0,0.0,0.0,0.0,0.18204108292462617,0.0,0.0,0.045510270731156544,0.46,Baixa
7803,160000.0,,,18890.071832646197,0.0,0.0,0.0,0.0,0.19246868206049694,0.0,0.0,0.048117170515124236,0.48,Baixa
7804,160000.0,,,18651.534643486277,0.0,0.0,0.0,0.0,0.20266590377815052,0.0,0.0,0.05066647594453763,0.51,Baixa
7805,160000.0,,,18418.595909346735,0.0,0.0,0.0,0.0,0.21262379724967106,0.0,0.0,0.053155949312417766,0.53,Baixa
7806,160000.0,,,18191.47069333428,0.0,0.0,0.0,0.0,0.22233316874644116,0.0,0.0,0.05558329218661029,0.56,Baixa
7807,160000.0,,,17970.379425629148,0.0,0.0,0.0,0.0,0.23178459510291938,0.0,0.0,0.057946148775729844,0.58,Baixa
7808,160000.0,,,17755.54751100937,0.0,0.0,0.0,0.0,0.24096844049457955,0.0,0.0,0.06024211012364489,0.6,Baixa
7809,160000.0,,,17547.204852350318,0.0,0.0,0.0,0.0,0.24987487680781806,0.0,0.0,0.062468719201954515,0.62,Baixa
7810,160000.0,,,17345.585284013396,0.0,0.0,0.0,0.0,0.25849390786201076,0.0,0.0,0.06462347696550269,0.65,Baixa
7811,160000.0,,,17150.925909688307,0.0,0.0,0.0,0.0,0.26681539771608065,0.0,0.0,0.06670384942902016,0.67,Baixa
7812,160000.0,,,16963.466340175088,0.0,0.0,0.0,0.0,0.2748291032525395,0.0,0.0,0.06870727581313488,0.69,Baixa
7813,160000.0,,,16783.44782781204,0.0,0.0,0.0,0.0,0.28252471117981104,0.0,0.0,0.07063117779495276,0.71,Baixa
7814,160000.0,,,16611.112295795374,0.0,0.0,0.0,0.0,0.28989187952782725,0.0,0.0,0.07247296988195681,0.72,Baixa
7815,160000.0,,,16446.70126250732,0.0,0.0,0.0,0.0,0.29692028363190526,0.0,0.0,0.07423007090797631,0.74,Baixa
7816,160000.0,,,16290.454663169945,0.0,0.0,0.0,0.0,0.30359966650584536,0.0,0.0,0.07589991662646134,0.76,Baixa
7817,160000.0,,,16142.60957365416,0.0,0.0,0.0,0.0,0.3099198933977958,0.0,0.0,0.07747997334944895,0.77,Baixa
7818,160000.0,,,16003.398844060173,0.0,0.0,0.0,0.0,0.3158710102032952,0.0,0.0,0.0789677525508238,0.79,Baixa
7819,160000.0,,,15873.049652688107,0.0,0.0,0.0,0.0,0.3214433052815552,0.0,0.0,0.0803608263203888,0.8,Baixa
7820,160000.0,,,15751.781994153474,0.0,0.0,0.0,0.0,0.32662737408698295,0.0,0.0,0.08165684352174574,0.82,Baixa
7821,160000.0,,,15639.807118566812,0.0,0.0,0.0,0.0,0.3314141858926606,0.0,0.0,0.08285354647316515,0.83,Baixa
7822,160000.0,,,15537.325941763875,0.0,0.0,0.0,0.0,0.3357951517513845,0.0,0.0,0.08394878793784613,0.84,Baixa
7823,160000.0,,,15444.527449399164,0.0,0.0,0.0,0.0,0.3397621927190406,0.0,0.0,0.08494054817976016,0.85,Baixa
7824,160000.0,,,15361.587120147442,0.0,0.0,0.0,0.0,0.34330780726113197,0.0,0.0,0.08582695181528299,0.86,Baixa
7825,160000.0,,,15131.074173420442,0.0,0.0,0.0,0.0,0.3531620007931475,0.0,0.0,0.08829050019828688,0.88,Baixa
7826,160000.0,,,14758.411135366603,0.0,0.0,0.0,0.0,0.36909296584892204,0.0,0.0,0.09227324146223051,0.92,Baixa
7827,160000.0,,,14387.216299182923,0.0,0.0,0.0,0.0,0.3849611667711498,0.0,0.0,0.09624029169278744,0.96,Baixa
7828,160000.0,,,14017.606302020205,0.0,0.0,0.0,0.0,0.40076161744051153,0.0,0.0,0.10019040436012788,1.0,Baixa
7829,160000.0,,,13649.709888396837,0.0,0.0,0.0,0.0,0.41648881416006345,0.0,0.0,0.10412220354001586,1.04,Baixa
7830,160000.0,,,13283.669434172181,0.0,0.0,0.0,0.0,0.4321366705069286,0.0,0.0,0.10803416762673215,1.08,Baixa
7831,160000.0,,,12919.642689924598,0.0,0.0,0.0,0.0,0.44769844280466253,0.0,0.0,0.11192461070116563,1.12,Baixa
7832,160000.0,,,12557.804777678459,0.0,0.0,0.0,0.0,0.4631666447652091,0.0,0.0,0.11579166119130227,1.16,Baixa
7833,160000.0,,,12198.350480013509,0.0,0.0,0.0,0.0,0.47853294963180804,0.0,0.0,0.11963323740795201,1.2,Baixa
7834,160000.0,,,11841.49686619929,0.0,0.0,0.0,0.0,0.49378807791442525,0.0,0.0,0.12344701947860631,1.23,Baixa
7835,160000.0,,,11487.486306027504,0.0,0.0,0.0,0.0,0.5089216685514905,0.0,0.0,0.12723041713787261,1.27,Baixa
7836,160000.0,,,11136.589928255922,0.0,0.0,0.0,0.0,0.5239221310649456,0.0,0.0,0.1309805327662364,1.31,Baixa
7837,160000.0,,,10789.111586645728,0.0,0.0,0.0,0.0,0.5387764760161899,0.0,0.0,0.13469411900404749,1.35,Baixa
7838,160000.0,,,10445.392401822677,0.0,0.0,0.0,0.0,0.5534701208461454,0.0,0.0,0.13836753021153636,1.38,Baixa
7839,160000.0,,,10105.815950580969,0.0,0.0,0.0,0.0,0.5679866680378045,0.0,0.0,0.14199666700945113,1.42,Baixa
7840,160000.0,,,9770.814174160645,0.0,0.0,0.0,0.0,0.5823076525433929,0.0,0.0,0.14557691313584822,1.46,Baixa
7841,160000.0,,,9440.874071024378,0.0,0.0,0.0,0.0,0.5964122556749841,0.0,0.0,0.14910306391874603,1.49,Baixa
7842,160000.0,,,9116.545224146164,0.0,0.0,0.0,0.0,0.610276983320579,0.0,0.0,0.15256924583014475,1.53,Baixa
7843,160000.0,,,8798.448182654944,0.0,0.0,0.0,0.0,0.6238753076373837,0.0,0.0,0.15596882690934594,1.56,Baixa
7844,160000.0,,,8487.283665686324,0.0,0.0,0.0,0.0,0.6371772735965295,0.0,0.0,0.15929431839913238,1.59,Baixa
7845,160000.0,,,8183.842472872247,0.0,0.0,0.0,0.0,0.6501490753197399,0.0,0.0,0.16253726882993497,1.63,Baixa
7846,160000.0,,,7889.0158587589085,0.0,0.0,0.0,0.0,0.6627526125835383,0.0,0.0,0.1656881531458846,1.66,Baixa
7847,160000.0,,,7603.805942994034,0.0,0.0,0.0,0.0,0.6749450457943527,0.0,0.0,0.16873626144858817,1.69,Baixa
7848,160000.0,,,7329.335469036277,0.0,0.0,0.0,0.0,0.6866783788136341,0.0,0.0,0.17166959470340853,1.72,Baixa
